0.00000000,95.00000000,0.00147476
0.00000000,115.00000000,0.00142514
0.00000000,233.00000000,0.00432336
0.00000000,278.00000000,0.00165349
0.00000000,284.00000000,0.05817934
0.00000000,535.00000000,0.00154908
0.00000000,573.00000000,0.00153777
0.00000000,600.00000000,0.05466731
0.00000000,778.00000000,0.00575712
0.00000000,784.00000000,0.00124570
0.00000000,803.00000000,0.01785104
0.00000000,870.00000000,0.00675022
0.00000000,910.00000000,0.00190694
0.00000000,980.00000000,0.00286785
1.00000000,65.00000000,0.05992860
1.00000000,74.00000000,0.00150442
1.00000000,185.00000000,0.00197402
1.00000000,307.00000000,0.00310087
1.00000000,335.00000000,0.00127226
1.00000000,456.00000000,0.00182297
1.00000000,472.00000000,0.00184958
1.00000000,506.00000000,0.00180629
1.00000000,564.00000000,0.00108585
1.00000000,579.00000000,0.00119305
1.00000000,775.00000000,0.00125124
1.00000000,814.00000000,0.00159076
2.00000000,89.00000000,0.06192640
2.00000000,98.00000000,0.01976530
2.00000000,151.00000000,0.00187370
2.00000000,162.00000000,0.00197963
2.00000000,234.00000000,0.00176904
2.00000000,268.00000000,0.00121882
2.00000000,413.00000000,0.00397505
2.00000000,452.00000000,0.00120298
2.00000000,465.00000000,0.00172792
2.00000000,671.00000000,0.00164327
2.00000000,716.00000000,0.00141499
3.00000000,125.00000000,0.06179168
3.00000000,240.00000000,0.00092613
3.00000000,302.00000000,0.00206233
3.00000000,332.00000000,0.00103646
3.00000000,383.00000000,0.00155619
3.00000000,500.00000000,0.00193535
3.00000000,515.00000000,0.00157659
3.00000000,824.00000000,0.00101801
3.00000000,863.00000000,0.00190981
3.00000000,872.00000000,0.00190653
4.00000000,44.00000000,0.03113747
4.00000000,63.00000000,0.02395395
4.00000000,79.00000000,0.05301014
4.00000000,97.00000000,0.00705894
4.00000000,149.00000000,0.00118608
4.00000000,177.00000000,0.00132668
4.00000000,186.00000000,0.01742380
4.00000000,204.00000000,0.02258861
4.00000000,210.00000000,0.05839232
4.00000000,227.00000000,0.06485511
4.00000000,313.00000000,0.03296608
4.00000000,315.00000000,0.02143888
4.00000000,320.00000000,0.04971110
4.00000000,352.00000000,0.01794353
4.00000000,363.00000000,0.00168591
4.00000000,380.00000000,0.01842101
4.00000000,433.00000000,0.00141106
4.00000000,471.00000000,0.05968205
4.00000000,552.00000000,0.01020113
4.00000000,556.00000000,0.02109381
4.00000000,602.00000000,0.04420841
4.00000000,609.00000000,0.05350577
4.00000000,706.00000000,0.03785923
4.00000000,786.00000000,0.02159152
4.00000000,851.00000000,0.00275014
4.00000000,882.00000000,0.05587428
4.00000000,888.00000000,0.05391841
5.00000000,60.00000000,0.02520619
5.00000000,61.00000000,0.03776849
5.00000000,69.00000000,0.06733159
5.00000000,74.00000000,0.06501871
5.00000000,109.00000000,0.05232360
5.00000000,114.00000000,0.00175296
5.00000000,131.00000000,0.02314030
5.00000000,150.00000000,0.01619167
5.00000000,187.00000000,0.00125565
5.00000000,192.00000000,0.06053117
5.00000000,354.00000000,0.01671472
5.00000000,399.00000000,0.02182659
5.00000000,421.00000000,0.02147212
5.00000000,426.00000000,0.05787909
5.00000000,446.00000000,0.05369175
5.00000000,467.00000000,0.04956983
5.00000000,475.00000000,0.00195213
5.00000000,501.00000000,0.00311831
5.00000000,510.00000000,0.02533450
5.00000000,665.00000000,0.03169919
5.00000000,725.00000000,0.01098478
5.00000000,753.00000000,0.02342522
5.00000000,771.00000000,0.06573984
5.00000000,835.00000000,0.02533503
5.00000000,903.00000000,0.00116413
5.00000000,991.00000000,0.02455279
6.00000000,26.00000000,0.06664518
6.00000000,28.00000000,0.05284195
6.00000000,47.00000000,0.03075263
6.00000000,64.00000000,0.02589095
6.00000000,74.00000000,0.06056279
6.00000000,86.00000000,0.05309133
6.00000000,106.00000000,0.00608249
6.00000000,134.00000000,0.00172261
6.00000000,154.00000000,0.02559486
6.00000000,163.00000000,0.06634257
6.00000000,199.00000000,0.01983540
6.00000000,214.00000000,0.02467981
6.00000000,220.00000000,0.05734055
6.00000000,230.00000000,0.00130137
6.00000000,256.00000000,0.00199018
6.00000000,304.00000000,0.05219772
6.00000000,346.00000000,0.04822229
6.00000000,375.00000000,0.02166876
6.00000000,386.00000000,0.02628278
6.00000000,440.00000000,0.01791560
6.00000000,462.00000000,0.00156364
6.00000000,487.00000000,0.05801496
6.00000000,491.00000000,0.00161978
6.00000000,536.00000000,0.02435192
6.00000000,542.00000000,0.02354930
6.00000000,597.00000000,0.05387302
6.00000000,617.00000000,0.06580840
6.00000000,640.00000000,0.01671175
6.00000000,759.00000000,0.00285650
6.00000000,777.00000000,0.01393156
6.00000000,795.00000000,0.02001957
6.00000000,804.00000000,0.02480061
6.00000000,874.00000000,0.05424344
6.00000000,907.00000000,0.02633779
6.00000000,938.00000000,0.06249697
7.00000000,23.00000000,0.06892776
7.00000000,46.00000000,0.02610108
7.00000000,55.00000000,0.04245863
