0.07625268,0.76579607,0.09242419
0.94007671,0.26251069,0.04754025
0.25111440,0.06852568,0.11894318
0.75292224,0.92983723,0.11680711
0.01842583,0.38263166,0.14822797
0.63572240,0.02464190,0.00479779
0.97508240,0.63995296,0.00346714
0.38084340,0.98087472,0.15218909
0.26529974,0.32993242,0.04862618
0.67703056,0.27017531,0.10806929
0.53565347,0.78803211,0.04604836
0.79143631,0.49836138,0.10968472
0.21722786,0.56438839,0.10856142
0.45760778,0.18299861,0.04604836
0.30314380,0.78531432,0.04604836
0.01008820,0.56196761,0.00118889
0.75372928,0.71331996,0.04604836
0.77596980,0.08845322,0.14912660
0.53309947,0.99445277,0.00613459
0.09873924,0.20301437,0.08929951
0.99501663,0.45368928,0.07680750
0.91250491,0.77472895,0.14877427
0.46982157,0.00073054,0.09270567
0.19773354,0.89003086,0.15652053
0.30114242,0.95260239,0.00154883
0.13804577,0.43418986,0.04604836
0.84457397,0.85556948,0.00446049
0.80394542,0.35015526,0.04604836
0.98520815,0.59208393,0.15512146
0.59456408,0.13565814,0.10968472
0.04011551,0.31999937,0.00079826
0.80205256,0.19747409,0.04473069
0.02370597,0.63640493,0.15207550
0.32137173,0.20239699,0.10968472
0.60317338,0.90765661,0.10954954
0.42804420,0.88938069,0.04604836
0.18281081,0.12140889,0.00035084
0.19225107,0.69208783,0.04604836
0.85351628,0.62935150,0.10968472
0.96838850,0.34370407,0.15430574
0.14469872,0.84458995,0.00438343
0.65620184,0.78274184,0.10968472
0.58440536,0.01356102,0.15594515
0.04986317,0.50405431,0.11191016
0.15040085,0.32080394,0.10968472
0.37891796,0.08042146,0.04330780
0.41656390,0.77766860,0.10875204
0.89646709,0.52862811,0.04604836
0.79801291,0.81048453,0.11102282
0.70002812,0.12411039,0.04383673
0.36287117,0.02389540,0.15203296
0.89094168,0.72298723,0.04032347
0.49792442,0.99723876,0.12267597
0.88311911,0.41830081,0.10968472
0.11774893,0.59601951,0.04604836
0.30308700,0.88957155,0.10250914
0.20805903,0.22743241,0.04604836
0.20765625,0.78587317,0.10968472
0.68806678,0.87035733,0.04604836
0.28438997,0.69466978,0.10968472
0.59591287,0.22567441,0.04605765
0.51804376,0.08836075,0.04604836
0.84787959,0.27261648,0.10968472
0.22320676,0.41036710,0.10968472
0.77748042,0.58644617,0.04604836
0.98091871,0.38082314,0.00369761
0.50677091,0.86541492,0.10968472
0.27654266,0.13589099,0.04417130
0.11652399,0.67423481,0.11236451
0.43449736,0.01033160,0.00142139
0.66943020,0.96367443,0.15613367
0.76811945,0.91704613,0.01401530
0.44616571,0.10828905,0.10968472
0.73108268,0.18764915,0.10968472
0.88873041,0.19534682,0.00074542
0.52514774,0.20907219,0.10968472
0.82383186,0.71893704,0.10968472
0.14440139,0.50466388,0.10968472
0.74807823,0.27440998,0.04604836
0.06351274,0.28989789,0.08689352
0.21955472,0.91408008,0.06936216
0.89780742,0.35171723,0.04666798
0.38091832,0.23472884,0.04604836
0.20977145,0.49222195,0.04606386
0.75127345,0.64735270,0.10968472
0.61029083,0.94941503,0.02840507
0.98338425,0.54454660,0.07695486
0.82094193,0.16516159,0.12823901
0.82136655,0.44066834,0.04604836
0.14462671,0.15539086,0.15149760
0.33071589,0.11159282,0.11293250
0.74164712,0.33919427,0.10968472
0.25747085,0.26532549,0.10968472
0.72173965,0.05164471,0.08986929
0.60222995,0.84603864,0.04604836
0.08894228,0.77644479,0.00599473
0.73942304,0.79958677,0.04604836
0.09018516,0.38267305,0.09838448
0.23160149,0.17243221,0.10912788
0.93518484,0.26620501,0.13411270
0.52984154,0.91659737,0.04395698
0.38116464,0.85549062,0.10968472
